trial_type,trial_index,time_elapsed,rt,stimulus,key_press,test_part,targ_cond,correct_response,word,responses
html-keyboard-response,89,1616835,null,"SLOPE",null,word,,, 'SLOPE',
html-keyboard-response,90,1617339,null,"CIRCUS<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,91,1618841,null,"CIRCUS",null,word,,, 'CIRCUS',
html-keyboard-response,92,1619249,406.83999995235354,"WITNESS<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,93,1620753,null,"WITNESS",null,word,,, 'WITNESS',
html-keyboard-response,94,1621195,441.04499998502433,"PLANT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,95,1622698,null,"PLANT",null,word,,, 'PLANT',
html-keyboard-response,96,1623201,502.00500001665205,"BUNNY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,97,1624704,null,"BUNNY",null,word,,, 'BUNNY',
html-keyboard-response,98,1625211,null,"BOULDER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,99,1626714,null,"BOULDER",null,word,,, 'BOULDER',
html-keyboard-response,100,1627220,null,"PLIERS<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,101,1628723,null,"PLIERS",null,word,,, 'PLIERS',
survey-text,102,1632633,3905.7999999495223,"",,,,,,{"Q0":"1"}
survey-text,103,1637165,4526.430000085384,"",,,,,,{"Q0":"3"}
survey-text,104,1638707,1538.0850000074133,"",,,,,,{"Q0":"4"}
survey-text,105,1640076,1364.0550000127405,"",,,,,,{"Q0":"2"}
survey-text,106,1641590,1508.7200000416487,"",,,,,,{"Q0":"3"}
survey-text,107,1643281,1687.199999927543,"",,,,,,{"Q0":"2"}
survey-text,108,1644594,1307.8499999828637,"",,,,,,{"Q0":"3"}
survey-text,109,1646406,1807.5550000648946,"",,,,,,{"Q0":"2"}
survey-text,110,1647752,1341.855000006035,"",,,,,,{"Q0":"4"}
survey-text,111,1649874,2116.8300000717863,"",,,,,,{"Q0":"2"}
survey-text,112,1653232,3352.6850000489503,"",,,,,,{"Q0":"2"}
survey-text,113,1657917,4680.105000035837,"",,,,,,{"Q0":"pond"}
survey-text,114,1658771,847.9749999241903,"",,,,,,{"Q0":"salt"}
survey-text,115,1663025,4249.3150000227615,"",,,,,,{"Q0":"column"}
survey-text,116,1667212,4181.7149999551475,"",,,,,,{"Q0":"witnes"}
survey-text,117,1672371,5152.914999984205,"",,,,,,{"Q0":"frog"}
survey-text,118,1678466,6089.819999993779,"",,,,,,{"Q0":"canyon"}
survey-text,119,1789488,111006.36500003748,"",,,,,,{"Q0":"pond"}
html-keyboard-response,120,1793631,4141.8099999427795,"<div style=""font-size:48px;"">Press any key to begin list 2 of 24 </div>",32,,,,,
html-keyboard-response,121,1796133,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,122,1796637,null,"WORKER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,123,1798142,null,"WORKER",null,word,,, 'WORKER',
html-keyboard-response,124,1798647,null,"POPCORN<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,125,1800150,null,"POPCORN",null,word,,, 'POPCORN',
html-keyboard-response,126,1800531,379.3049999512732,"COCOON<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,127,1802034,null,"COCOON",null,word,,, 'COCOON',
html-keyboard-response,128,1802536,null,"SMOG<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,129,1804040,null,"SMOG",null,word,,, 'SMOG',
html-keyboard-response,130,1804542,null,"ANCHOR<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,131,1806048,null,"ANCHOR",null,word,,, 'ANCHOR',
html-keyboard-response,132,1806553,null,"DAGGER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,133,1808057,null,"DAGGER",null,word,,, 'DAGGER',
html-keyboard-response,134,1808562,null,"BODY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,135,1810066,null,"BODY",null,word,,, 'BODY',
html-keyboard-response,136,1810571,null,"PEBBLE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,137,1812073,null,"PEBBLE",null,word,,, 'PEBBLE',
html-keyboard-response,138,1812579,null,"SHERIFF<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,139,1814083,null,"SHERIFF",null,word,,, 'SHERIFF',
html-keyboard-response,140,1814588,null,"PARTY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,141,1816091,null,"PARTY",null,word,,, 'PARTY',
html-keyboard-response,142,1816596,null,"STONE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,143,1818100,null,"STONE",null,word,,, 'STONE',
html-keyboard-response,144,1818605,null,"FRECKLE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,145,1820109,null,"FRECKLE",null,word,,, 'FRECKLE',
html-keyboard-response,146,1820614,null,"FOREHEAD<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,147,1822117,null,"FOREHEAD",null,word,,, 'FOREHEAD',
html-keyboard-response,148,1822622,null,"WOLF<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,149,1824126,null,"WOLF",null,word,,, 'WOLF',
html-keyboard-response,150,1824631,null,"RELISH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,151,1826138,null,"RELISH",null,word,,, 'RELISH',
html-keyboard-response,152,1826639,null,"CREVICE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,153,1828143,null,"CREVICE",null,word,,, 'CREVICE',
html-keyboard-response,154,1828648,null,"TYPIST<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,155,1830150,null,"TYPIST",null,word,,, 'TYPIST',
html-keyboard-response,156,1830651,null,"BLOCKADE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,157,1832154,null,"BLOCKADE",null,word,,, 'BLOCKADE',
survey-text,158,1837841,5682.230000034906,"",,,,,,{"Q0":"2"}
survey-text,159,1839151,1303.2949999906123,"",,,,,,{"Q0":"4"}
survey-text,160,1843125,3968.5600000666454,"",,,,,,{"Q0":"3"}
survey-text,161,1844633,1504.3600000208244,"",,,,,,{"Q0":"6"}
survey-text,162,1845913,1274.3400000035763,"",,,,,,{"Q0":"1"}
survey-text,163,1847459,1540.8700000261888,"",,,,,,{"Q0":"1"}
survey-text,164,1849168,1704.135000007227,"",,,,,,{"Q0":"5"}
survey-text,165,1850338,1164.9500000057742,"",,,,,,{"Q0":"2"}
survey-text,166,1851977,1634.1749998973683,"",,,,,,{"Q0":"1"}
survey-text,167,1853132,1150.3550000488758,"",,,,,,{"Q0":"3"}
survey-text,168,1855581,2444.0349999349564,"",,,,,,{"Q0":"5"}
survey-text,169,1859577,3991.32999998983,"",,,,,,{"Q0":"4"}
survey-text,170,1864950,5366.314999992028,"",,,,,,{"Q0":"smog"}
survey-text,171,1867615,2659.0350000187755,"",,,,,,{"Q0":"popcorn"}
survey-text,172,1868677,1056.8249999778345,"",,,,,,{"Q0":"anchor"}
survey-text,173,1895442,26760.149999987334,"",,,,,,{"Q0":"penthouse"}
survey-text,174,1959299,63850.42499995325,"",,,,,,{"Q0":"smog"}
html-keyboard-response,175,1968356,9055.730000021867,"<div style=""font-size:48px;"">Press any key to begin list 3 of 24 </div>",32,,,,,
html-keyboard-response,176,1970862,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,177,1971368,null,"PRINCESS<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,178,1972870,null,"PRINCESS",null,word,,, 'PRINCESS',
html-keyboard-response,179,1973374,null,"COFFIN<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,180,1974877,null,"COFFIN",null,word,,, 'COFFIN',
html-keyboard-response,181,1975379,null,"LEOPARD<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,182,1976886,null,"LEOPARD",null,word,,, 'LEOPARD',
html-keyboard-response,183,1977389,null,"BEAVER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,184,1978892,null,"BEAVER",null,word,,, 'BEAVER',
html-keyboard-response,185,1979396,null,"SWIMMER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,186,1980900,null,"SWIMMER",null,word,,, 'SWIMMER',
html-keyboard-response,187,1981403,null,"CRICKET<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,188,1982909,null,"CRICKET",null,word,,, 'CRICKET',
html-keyboard-response,189,1983414,null,"LACE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,190,1984917,null,"LACE",null,word,,, 'LACE',
html-keyboard-response,191,1985422,null,"DRESS<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,192,1986926,null,"DRESS",null,word,,, 'DRESS',
html-keyboard-response,193,1987429,null,"SPINACH<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,194,1988935,null,"SPINACH",null,word,,, 'SPINACH',
html-keyboard-response,195,1989439,null,"FLIPPER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,196,1990943,null,"FLIPPER",null,word,,, 'FLIPPER',
html-keyboard-response,197,1991448,null,"QUEEN<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,198,1992952,null,"QUEEN",null,word,,, 'QUEEN',
html-keyboard-response,199,1993455,null,"EARRING<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,200,1994957,null,"EARRING",null,word,,, 'EARRING',
html-keyboard-response,201,1995459,null,"MACHINE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,202,1996963,null,"MACHINE",null,word,,, 'MACHINE',
html-keyboard-response,203,1997468,null,"PAPER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,204,1998971,null,"PAPER",null,word,,, 'PAPER',
html-keyboard-response,205,1999476,null,"MISSILE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,206,2000979,null,"MISSILE",null,word,,, 'MISSILE',
html-keyboard-response,207,2001485,null,"SHRUB<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,208,2002988,null,"SHRUB",null,word,,, 'SHRUB',
html-keyboard-response,209,2003494,null,"RULER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,210,2004997,null,"RULER",null,word,,, 'RULER',
html-keyboard-response,211,2005502,null,"HORNET<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,212,2007005,null,"HORNET",null,word,,, 'HORNET',
survey-text,213,2013520,6511.609999928623,"",,,,,,{"Q0":"2"}
survey-text,214,2015366,1841.0050000529736,"",,,,,,{"Q0":"1"}
survey-text,215,2016842,1470.2749999705702,"",,,,,,{"Q0":"4"}
survey-text,216,2018373,1526.56000002753,"",,,,,,{"Q0":"1"}
survey-text,217,2019428,1049.9300000956282,"",,,,,,{"Q0":"4"}
survey-text,218,2023804,4370.779999997467,"",,,,,,{"Q0":"0"}
survey-text,219,2025707,1897.9899999685585,"",,,,,,{"Q0":"4"}
survey-text,220,2027998,2285.93999997247,"",,,,,,{"Q0":"1"}
