trial_type,trial_index,time_elapsed,rt,stimulus,key_press,test_part,targ_cond,correct_response,word,responses
html-keyboard-response,30,63082,null,"SMART",null,word,,,SMART,
html-keyboard-response,31,63089,null,"SMOOTH<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,T,SPACEBAR,,
html-keyboard-response,32,64595,null,"SMOOTH",null,word,,,SMOOTH,
html-keyboard-response,33,65098,null,"DISHONEST<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,34,66599,null,"DISHONEST",null,word,,,DISHONEST,
html-keyboard-response,35,66606,null,"WEALTHY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,T,SPACEBAR,,
html-keyboard-response,36,68108,null,"WEALTHY",null,word,,,WEALTHY,
html-keyboard-response,37,68609,null,"BEAUTIFUL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,38,70114,null,"BEAUTIFUL",null,word,,,BEAUTIFUL,
html-keyboard-response,39,70620,null,"DREARY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,40,72123,null,"DREARY",null,word,,,DREARY,
html-keyboard-response,41,72625,null,"PLAYFUL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,42,74128,null,"PLAYFUL",null,word,,,PLAYFUL,
survey-text,43,79265,5132.209999999759,"",,,,,,{"Q0":"2"}
survey-text,44,82337,3069.500000001426,"",,,,,,{"Q0":"5"}
survey-text,45,84991,2650.8950000024925,"",,,,,,{"Q0":"5"}
survey-text,46,89287,4293.035000002419,"",,,,,,{"Q0":"4"}
survey-text,47,91534,2244.575000000623,"",,,,,,{"Q0":"3"}
survey-text,48,94414,2877.1950000009383,"",,,,,,{"Q0":"1"}
survey-text,49,97212,2795.4549999994924,"",,,,,,{"Q0":"4"}
survey-text,50,102080,4865.270000002056,"",,,,,,{"Q0":"3"}
survey-text,51,110347,8262.309999998251,"",,,,,,{"Q0":"beautiful"}
survey-text,52,112947,2597.2599999986414,"",,,,,,{"Q0":"dreary"}
survey-text,53,114323,1372.7250000010827,"",,,,,,{"Q0":"happy"}
survey-text,54,115954,1627.9150000009395,"",,,,,,{"Q0":"sad"}
survey-text,55,121910,5952.734999998938,"",,,,,,{"Q0":"joyful"}
survey-text,56,140471,18557.819999998173,"",,,,,,{"Q0":"kind"}
survey-text,57,245947,105471.55500000008,"",,,,,,{"Q0":"mad"}
html-keyboard-response,58,257204,11254.974999999831,"<p>We will now begin the experiment!<p><p>Please try to remember all words from each list.<p><p>Press the spacebar whenever you see a red square.<p><p><p><p>Press the spacebar to begin.</p>",32,,,,,
html-keyboard-response,59,261128,3421.379999999772,"<div style=""font-size:48px;"">Press any key to begin list 1 of 24 </div>",86,,,,,
html-keyboard-response,60,263636,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,61,264138,null,"SPONGE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,62,265641,null,"SPONGE",null,word,,, 'SPONGE',
html-keyboard-response,63,266144,null,"SHELF<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,64,267650,null,"SHELF",null,word,,, 'SHELF',
html-keyboard-response,65,268156,null,"NOVEL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,66,269660,null,"NOVEL",null,word,,, 'NOVEL',
html-keyboard-response,67,270168,null,"DRESS<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,68,271669,null,"DRESS",null,word,,, 'DRESS',
html-keyboard-response,69,272176,null,"CAPTAIN<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,70,273680,null,"CAPTAIN",null,word,,, 'CAPTAIN',
html-keyboard-response,71,274182,null,"TIGER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,72,275686,null,"TIGER",null,word,,, 'TIGER',
html-keyboard-response,73,276191,null,"SNACK<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,74,277693,null,"SNACK",null,word,,, 'SNACK',
html-keyboard-response,75,278154,460.31500000029337,"SHORTCAKE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,76,279661,null,"SHORTCAKE",null,word,,, 'SHORTCAKE',
html-keyboard-response,77,280167,null,"CELLAR<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,78,281674,null,"CELLAR",null,word,,, 'CELLAR',
html-keyboard-response,79,282179,null,"MUFFIN<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,80,283685,null,"MUFFIN",null,word,,, 'MUFFIN',
html-keyboard-response,81,284187,null,"AIRCRAFT<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,82,285689,null,"AIRCRAFT",null,word,,, 'AIRCRAFT',
html-keyboard-response,83,286194,null,"FROG<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,84,287701,null,"FROG",null,word,,, 'FROG',
html-keyboard-response,85,288202,null,"CRADLE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,86,289708,null,"CRADLE",null,word,,, 'CRADLE',
html-keyboard-response,87,290211,null,"TRACTOR<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,88,291717,null,"TRACTOR",null,word,,, 'TRACTOR',
html-keyboard-response,89,292223,null,"TUTU<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,90,293725,null,"TUTU",null,word,,, 'TUTU',
html-keyboard-response,91,294227,null,"BASEMENT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,92,295728,null,"BASEMENT",null,word,,, 'BASEMENT',
html-keyboard-response,93,296232,null,"STREAM<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,94,297736,null,"STREAM",null,word,,, 'STREAM',
html-keyboard-response,95,298241,null,"LUMBER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,96,299744,null,"LUMBER",null,word,,, 'LUMBER',
survey-text,97,303956,4208.419999998994,"",,,,,,{"Q0":"6"}
survey-text,98,306170,2211.5299999968265,"",,,,,,{"Q0":"3"}
survey-text,99,308337,2164.375000000291,"",,,,,,{"Q0":"0"}
survey-text,100,310219,1879.755000001751,"",,,,,,{"Q0":"4"}
survey-text,101,312337,2115.335000002233,"",,,,,,{"Q0":"4"}
survey-text,102,314169,1829.5800000014715,"",,,,,,{"Q0":"4"}
survey-text,103,316327,2154.755000003148,"",,,,,,{"Q0":"2"}
survey-text,104,318038,1708.6999999991967,"",,,,,,{"Q0":"4"}
survey-text,105,320528,2486.9049999979325,"",,,,,,{"Q0":"1"}
survey-text,106,323806,3274.939999999304,"",,,,,,{"Q0":"1"}
survey-text,107,328399,4589.305000001332,"",,,,,,{"Q0":"tutu"}
survey-text,108,330637,2235.065000000759,"",,,,,,{"Q0":"sponge"}
survey-text,109,333147,2506.649999999325,"",,,,,,{"Q0":"shelf"}
survey-text,110,335186,2036.1850000008126,"",,,,,,{"Q0":"novel"}
survey-text,111,337113,1924.0350000000326,"",,,,,,{"Q0":"dress"}
survey-text,112,342689,5572.705000002345,"",,,,,,{"Q0":"captain"}
survey-text,113,344120,1428.155000001425,"",,,,,,{"Q0":"tiger"}
survey-text,114,348114,3990.634999998263,"",,,,,,{"Q0":"snack"}
survey-text,115,350557,2438.780000000377,"",,,,,,{"Q0":"air"}
survey-text,116,352866,2305.5700000004144,"",,,,,,{"Q0":"frog"}
survey-text,117,355679,2809.5200000024633,"",,,,,,{"Q0":"lumber"}
survey-text,118,358190,2507.805000001099,"",,,,,,{"Q0":"streat"}
survey-text,119,362951,4758.4100000022445,"",,,,,,{"Q0":"tractor"}
survey-text,120,369484,6529.419999998994,"",,,,,,{"Q0":"muffin"}
survey-text,121,435660,66170.17000000126,"",,,,,,{"Q0":"shortcake"}
html-keyboard-response,122,437823,2161.2900000000373,"<div style=""font-size:48px;"">Press any key to begin list 2 of 24 </div>",32,,,,,
html-keyboard-response,123,440330,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,124,440837,null,"KNUCKLE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,125,442338,null,"KNUCKLE",null,word,,, 'KNUCKLE',
html-keyboard-response,126,442842,null,"MATTRESS<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,127,444343,null,"MATTRESS",null,word,,, 'MATTRESS',
html-keyboard-response,128,444850,null,"GLASS<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,129,446352,null,"GLASS",null,word,,, 'GLASS',
html-keyboard-response,130,446859,null,"CRIB<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,131,448360,null,"CRIB",null,word,,, 'CRIB',
html-keyboard-response,132,448866,null,"GREASE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,133,450368,null,"GREASE",null,word,,, 'GREASE',
html-keyboard-response,134,450874,null,"JUNGLE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,135,452375,null,"JUNGLE",null,word,,, 'JUNGLE',
html-keyboard-response,136,452878,null,"COOKIE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,137,454383,null,"COOKIE",null,word,,, 'COOKIE',
html-keyboard-response,138,454890,null,"RUBY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,139,456392,null,"RUBY",null,word,,, 'RUBY',
html-keyboard-response,140,456898,null,"WALNUT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,141,458399,null,"WALNUT",null,word,,, 'WALNUT',
html-keyboard-response,142,458904,null,"PRIMATE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,143,460409,null,"PRIMATE",null,word,,, 'PRIMATE',
html-keyboard-response,144,460915,null,"PIMPLE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,145,462417,null,"PIMPLE",null,word,,, 'PIMPLE',
html-keyboard-response,146,462922,null,"CLIFF<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,147,464423,null,"CLIFF",null,word,,, 'CLIFF',
html-keyboard-response,148,464929,null,"TWIG<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,149,466430,null,"TWIG",null,word,,, 'TWIG',
html-keyboard-response,150,466936,null,"HATCHET<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,151,468437,null,"HATCHET",null,word,,, 'HATCHET',
html-keyboard-response,152,468942,null,"EUROPE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,153,470446,null,"EUROPE",null,word,,, 'EUROPE',
html-keyboard-response,154,470951,null,"LONDON<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,155,472452,null,"LONDON",null,word,,, 'LONDON',
html-keyboard-response,156,472956,null,"VELVET<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,157,474459,null,"VELVET",null,word,,, 'VELVET',
html-keyboard-response,158,474927,466.6299999990151,"JEEP<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,159,476429,null,"JEEP",null,word,,, 'JEEP',
survey-text,160,480978,4546.739999997895,"",,,,,,{"Q0":"5"}
survey-text,161,483616,2635.164999999688,"",,,,,,{"Q0":"0"}
survey-text,162,486098,2477.9549999984447,"",,,,,,{"Q0":"0"}
survey-text,163,488408,2305.680000001332,"",,,,,,{"Q0":"2"}
survey-text,164,490752,2341.069999998552,"",,,,,,{"Q0":"5"}
survey-text,165,492431,1675.4550000005402,"",,,,,,{"Q0":"4"}
survey-text,166,493899,1465.0650000003516,"",,,,,,{"Q0":"2"}
survey-text,167,496957,3055.0449999973644,"",,,,,,{"Q0":"5"}
survey-text,168,498782,1822.1450000019395,"",,,,,,{"Q0":"5"}
survey-text,169,500648,1863.6850000002887,"",,,,,,{"Q0":"1"}
survey-text,170,506033,5380.9000000000815,"",,,,,,{"Q0":"pimple"}
survey-text,171,509243,3205.965000001015,"",,,,,,{"Q0":"cliff"}
survey-text,172,512606,3360.0249999981024,"",,,,,,{"Q0":"glass"}
survey-text,173,517086,4475.815000001632,"",,,,,,{"Q0":"mattress"}
survey-text,174,520082,2993.1499999984517,"",,,,,,{"Q0":"knuckle"}
survey-text,175,523402,3316.9500000003027,"",,,,,,{"Q0":"twig"}
survey-text,176,525566,2160.8000000014435,"",,,,,,{"Q0":"europe"}
survey-text,177,528162,2592.4799999993993,"",,,,,,{"Q0":"london"}
survey-text,178,533227,5062.109999998938,"",,,,,,{"Q0":"velvet"}
survey-text,179,536359,3128.984999999404,"",,,,,,{"Q0":"jeep"}
survey-text,180,540054,3692.074999999022,"",,,,,,{"Q0":"cookie"}
survey-text,181,542510,2452.7149999995017,"",,,,,,{"Q0":"walnut"}
survey-text,182,582098,39583.77499999909,"",,,,,,{"Q0":"ruby"}
html-keyboard-response,183,584927,2827.5700000013458,"<div style=""font-size:48px;"">Press any key to begin list 3 of 24 </div>",32,,,,,
html-keyboard-response,184,587436,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,185,587939,null,"CHILD<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,186,589442,null,"CHILD",null,word,,, 'CHILD',
html-keyboard-response,187,589946,null,"FACE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,188,591449,null,"FACE",null,word,,, 'FACE',
html-keyboard-response,189,591956,null,"GIFT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,190,593458,null,"GIFT",null,word,,, 'GIFT',
html-keyboard-response,191,593894,434.83500000007916,"PACKAGE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,192,595400,null,"PACKAGE",null,word,,, 'PACKAGE',
html-keyboard-response,193,595902,null,"BANDAGE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,194,597406,null,"BANDAGE",null,word,,, 'BANDAGE',
html-keyboard-response,195,597907,null,"MEAT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,196,599409,null,"MEAT",null,word,,, 'MEAT',
html-keyboard-response,197,599858,448.61499999754597,"DART<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,198,601365,null,"DART",null,word,,, 'DART',
html-keyboard-response,199,601871,null,"MAGNET<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,200,603373,null,"MAGNET",null,word,,, 'MAGNET',
html-keyboard-response,201,603876,null,"TURKEY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,202,605383,null,"TURKEY",null,word,,, 'TURKEY',
html-keyboard-response,203,605889,null,"PAVEMENT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,204,607395,null,"PAVEMENT",null,word,,, 'PAVEMENT',
html-keyboard-response,205,607902,null,"MARINE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,206,609404,null,"MARINE",null,word,,, 'MARINE',
html-keyboard-response,207,609909,null,"RADISH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,208,611416,null,"RADISH",null,word,,, 'RADISH',
html-keyboard-response,209,611923,null,"WARDROBE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,210,613429,null,"WARDROBE",null,word,,, 'WARDROBE',
html-keyboard-response,211,613937,null,"CHEST<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,212,615438,null,"CHEST",null,word,,, 'CHEST',
html-keyboard-response,213,615944,null,"CLOTHES<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,214,617449,null,"CLOTHES",null,word,,, 'CLOTHES',
html-keyboard-response,215,617955,null,"ROOSTER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,216,619460,null,"ROOSTER",null,word,,, 'ROOSTER',
html-keyboard-response,217,619966,null,"YOLK<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,218,621472,null,"YOLK",null,word,,, 'YOLK',
html-keyboard-response,219,621979,null,"CABBAGE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,220,623484,null,"CABBAGE",null,word,,, 'CABBAGE',
survey-text,221,627391,3903.019999997923,"",,,,,,{"Q0":"3"}
survey-text,222,629542,2148.1849999981932,"",,,,,,{"Q0":"4"}
survey-text,223,631472,1926.0749999993714,"",,,,,,{"Q0":"4"}
survey-text,224,633411,1936.2099999998463,"",,,,,,{"Q0":"2"}
survey-text,225,635578,2163.904999997583,"",,,,,,{"Q0":"4"}
survey-text,226,639178,3596.509999999311,"",,,,,,{"Q0":"0"}
