trial_type,trial_index,time_elapsed,rt,stimulus,key_press,test_part,targ_cond,correct_response,word,responses
html-keyboard-response,37,2913336,null,"BEAUTIFUL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,""
html-keyboard-response,38,2914837,null,"BEAUTIFUL",null,word,,,BEAUTIFUL,""
html-keyboard-response,39,2915344,null,"DREARY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,""
html-keyboard-response,40,2916846,null,"DREARY",null,word,,,DREARY,""
html-keyboard-response,41,2917354,null,"PLAYFUL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,""
html-keyboard-response,42,2918856,null,"PLAYFUL",null,word,,,PLAYFUL,""
survey-text,43,2922499,3613.9799999655224,"",,,,,,"{""Q0"":""1""}"
survey-text,44,2923744,1239.804999961052,"",,,,,,"{""Q0"":""1""}"
survey-text,45,2925260,1512.5649999827147,"",,,,,,"{""Q0"":""3""}"
survey-text,46,2926476,1211.650000012014,"",,,,,,"{""Q0"":""2""}"
survey-text,47,2928019,1539.1250000102445,"",,,,,,"{""Q0"":""5""}"
survey-text,48,2929472,1448.1699999887496,"",,,,,,"{""Q0"":""2""}"
survey-text,49,2932555,3079.250000009779,"",,,,,,"{""Q0"":""4""}"
survey-text,50,2934071,1511.7099999915808,"",,,,,,"{""Q0"":""4""}"
survey-text,51,2935430,1354.909999994561,"",,,,,,"{""Q0"":""2""}"
survey-text,52,2936609,1174.4000000180677,"",,,,,,"{""Q0"":""3""}"
survey-text,53,2938004,1391.005000041332,"",,,,,,"{""Q0"":""5""}"
survey-text,54,2939453,1445.1000000117347,"",,,,,,"{""Q0"":""2""}"
survey-text,55,2940407,949.1749999579042,"",,,,,,"{""Q0"":""2""}"
survey-text,56,2942357,1945.5799999996088,"",,,,,,"{""Q0"":""2""}"
survey-text,57,2943669,1307.9349999898113,"",,,,,,"{""Q0"":""4""}"
survey-text,58,2966195,22520.490000024438,"",,,,,,"{""Q0"":""Cold, heavy, funny, peaceful, loud, dreary, tired, beautiful, scary,""}"
survey-text,59,2971321,5120.215000002645,"",,,,,,"{""Q0"":""heavy""}"
survey-text,60,2973014,1687.625000020489,"",,,,,,"{""Q0"":""funny""}"
survey-text,61,2975780,2758.9049999951385,"",,,,,,"{""Q0"":""peacful""}"
survey-text,62,2977330,1537.8749999799766,"",,,,,,"{""Q0"":""loud""}"
survey-text,63,2979945,2610.5899999965914,"",,,,,,"{""Q0"":""beautiful""}"
survey-text,64,2981894,1944.4950000033714,"",,,,,,"{""Q0"":""tired""}"
survey-text,65,2984402,2502.9999999678694,"",,,,,,"{""Q0"":""dreary""}"
survey-text,66,2990629,6221.81499999715,"",,,,,,"{""Q0"":""beautiful""}"
survey-text,67,2995677,5043.53500000434,"",,,,,,"{""Q0"":""scared""}"
survey-text,68,3010515,14832.605000003241,"",,,,,,"{""Q0"":""happy""}"
survey-text,69,3012373,1852.3800000548363,"",,,,,,"{""Q0"":""cold""}"
survey-text,70,3019092,6713.86000001803,"",,,,,,"{""Q0"":""sad""}"
html-keyboard-response,71,3026440,7345.560000045225,"<p>We will now begin the experiment!<p><p>Please try to remember all words from each list.<p><p>Press the spacebar whenever you see a GREEN square.<p><p><p><p>Press the spacebar to begin.</p>",32,,,,,""
html-keyboard-response,72,3030655,3713.1850000005215,"<div style=""font-size:48px;"">Press any key to begin list 1 of 24 </div>",32,,,,,""
html-keyboard-response,73,3033162,null,"<div style=""font-size:60px;"">+</div>",null,,,,,""
html-keyboard-response,74,3033668,null,"BELT<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,75,3035171,null,"BELT",null,word,,, 'BELT',""
html-keyboard-response,76,3035678,null,"FLASK<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,77,3037181,null,"FLASK",null,word,,, 'FLASK',""
html-keyboard-response,78,3037688,null,"PLUTO<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,79,3039191,null,"PLUTO",null,word,,, 'PLUTO',""
html-keyboard-response,80,3039698,null,"JOURNAL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,81,3041200,null,"JOURNAL",null,word,,, 'JOURNAL',""
html-keyboard-response,82,3041703,null,"SCRIBBLE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,83,3043210,null,"SCRIBBLE",null,word,,, 'SCRIBBLE',""
html-keyboard-response,84,3043716,null,"CROSS<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,85,3045218,null,"CROSS",null,word,,, 'CROSS',""
html-keyboard-response,86,3045722,null,"CHAPEL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,87,3047227,null,"CHAPEL",null,word,,, 'CHAPEL',""
html-keyboard-response,88,3047735,null,"PUPPY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,89,3049241,null,"PUPPY",null,word,,, 'PUPPY',""
html-keyboard-response,90,3049747,null,"PAIL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,91,3051252,null,"PAIL",null,word,,, 'PAIL',""
html-keyboard-response,92,3051755,null,"FLOWER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,93,3053260,null,"FLOWER",null,word,,, 'FLOWER',""
html-keyboard-response,94,3053767,null,"NEPHEW<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,95,3055269,null,"NEPHEW",null,word,,, 'NEPHEW',""
html-keyboard-response,96,3055774,null,"SCOTCH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,97,3057276,null,"SCOTCH",null,word,,, 'SCOTCH',""
html-keyboard-response,98,3057778,null,"MEAT<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,99,3059283,null,"MEAT",null,word,,, 'MEAT',""
html-keyboard-response,100,3059626,341.1000000196509,"STREAM<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,""
html-keyboard-response,101,3061128,null,"STREAM",null,word,,, 'STREAM',""
html-keyboard-response,102,3061636,null,"MARSH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,103,3063138,null,"MARSH",null,word,,, 'MARSH',""
html-keyboard-response,104,3063643,null,"SEAL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,105,3065148,null,"SEAL",null,word,,, 'SEAL',""
html-keyboard-response,106,3065651,null,"MAGNET<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,107,3067158,null,"MAGNET",null,word,,, 'MAGNET',""
html-keyboard-response,108,3067589,429.3449999531731,"GLOVE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,""
html-keyboard-response,109,3069092,null,"GLOVE",null,word,,, 'GLOVE',""
survey-text,110,3070594,1496.7750000068918,"",,,,,,"{""Q0"":""2""}"
survey-text,111,3072830,2231.2950000050478,"",,,,,,"{""Q0"":""5""}"
survey-text,112,3074290,1455.4100000532344,"",,,,,,"{""Q0"":""2""}"
survey-text,113,3075118,823.934999993071,"",,,,,,"{""Q0"":""2""}"
survey-text,114,3076448,1326.7100000521168,"",,,,,,"{""Q0"":""3""}"
survey-text,115,3077288,836.0450000036508,"",,,,,,"{""Q0"":""2""}"
survey-text,116,3078575,1282.2900000028312,"",,,,,,"{""Q0"":""6""}"
survey-text,117,3079868,1288.5899999528192,"",,,,,,"{""Q0"":""2""}"
survey-text,118,3082460,2588.2149999961257,"",,,,,,"{""Q0"":""4""}"
survey-text,119,3083438,973.7249999889173,"",,,,,,"{""Q0"":""4""}"
survey-text,120,3084950,1507.4200000381097,"",,,,,,"{""Q0"":""2""}"
survey-text,121,3086190,1235.99999997532,"",,,,,,"{""Q0"":""5""}"
survey-text,122,3087551,1357.1050000027753,"",,,,,,"{""Q0"":""1""}"
survey-text,123,3089039,1483.1549999653362,"",,,,,,"{""Q0"":""5""}"
survey-text,124,3090551,1508.7000000057742,"",,,,,,"{""Q0"":""4""}"
survey-text,125,3091467,910.9550000284798,"",,,,,,"{""Q0"":""2""}"
survey-text,126,3092874,1403.0999999959022,"",,,,,,"{""Q0"":""4""}"
survey-text,127,3095473,2594.799999962561,"",,,,,,"{""Q0"":""1""}"
survey-text,128,3098140,2662.335000000894,"",,,,,,"{""Q0"":""belt""}"
survey-text,129,3099458,1314.2850000294857,"",,,,,,"{""Q0"":""pluto""}"
survey-text,130,3101069,1606.424999947194,"",,,,,,"{""Q0"":""flask""}"
survey-text,131,3102079,1004.1549999732524,"",,,,,,"{""Q0"":""seal""}"
survey-text,132,3107554,5469.12500000326,"",,,,,,"{""Q0"":""puppy""}"
survey-text,133,3109285,1725.6300000008196,"",,,,,,"{""Q0"":""marsh""}"
survey-text,134,3121075,11784.785000025295,"",,,,,,"{""Q0"":""pail""}"
survey-text,135,3126287,5206.964999961201,"",,,,,,"{""Q0"":""cold""}"
survey-text,136,3130281,3988.290000008419,"",,,,,,"{""Q0"":""belt""}"
survey-text,137,3208184,77898.17499998026,"",,,,,,"{""Q0"":""corn""}"
html-keyboard-response,138,3210203,2016.4499999955297,"<div style=""font-size:48px;"">Press any key to begin list 2 of 24 </div>",32,,,,,""
html-keyboard-response,139,3212709,null,"<div style=""font-size:60px;"">+</div>",null,,,,,""
html-keyboard-response,140,3213211,null,"PORPOISE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,141,3214718,null,"PORPOISE",null,word,,, 'PORPOISE',""
html-keyboard-response,142,3215225,null,"QUARTER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,143,3216729,null,"QUARTER",null,word,,, 'QUARTER',""
html-keyboard-response,144,3217236,null,"WHISTLE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,145,3218738,null,"WHISTLE",null,word,,, 'WHISTLE',""
html-keyboard-response,146,3219242,null,"NEEDLE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,147,3220747,null,"NEEDLE",null,word,,, 'NEEDLE',""
html-keyboard-response,148,3221254,null,"PARTNER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,149,3222757,null,"PARTNER",null,word,,, 'PARTNER',""
html-keyboard-response,150,3223264,null,"FRIEND<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,151,3224765,null,"FRIEND",null,word,,, 'FRIEND',""
html-keyboard-response,152,3225268,null,"MARKET<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,153,3226772,null,"MARKET",null,word,,, 'MARKET',""
html-keyboard-response,154,3227279,null,"CHISEL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,155,3228781,null,"CHISEL",null,word,,, 'CHISEL',""
html-keyboard-response,156,3229283,null,"BANKER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,157,3230789,null,"BANKER",null,word,,, 'BANKER',""
html-keyboard-response,158,3231293,null,"COIN<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,159,3232798,null,"COIN",null,word,,, 'COIN',""
html-keyboard-response,160,3233303,null,"SWITCH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,161,3234806,null,"SWITCH",null,word,,, 'SWITCH',""
html-keyboard-response,162,3235308,null,"BOX<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,163,3236814,null,"BOX",null,word,,, 'BOX',""
html-keyboard-response,164,3237321,null,"GOBLIN<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,165,3238825,null,"GOBLIN",null,word,,, 'GOBLIN',""
html-keyboard-response,166,3239165,338.96000002278015,"STOMACH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,""
html-keyboard-response,167,3240670,null,"STOMACH",null,word,,, 'STOMACH',""
html-keyboard-response,168,3241010,338.5800000396557,"LIVER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,""
html-keyboard-response,169,3242517,null,"LIVER",null,word,,, 'LIVER',""
html-keyboard-response,170,3243024,null,"KNIFE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,171,3244526,null,"KNIFE",null,word,,, 'KNIFE',""
html-keyboard-response,172,3245033,null,"COOKBOOK<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,173,3246537,null,"COOKBOOK",null,word,,, 'COOKBOOK',""
html-keyboard-response,174,3246927,388.28499999362975,"GUITAR<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,""
html-keyboard-response,175,3248430,null,"GUITAR",null,word,,, 'GUITAR',""
survey-text,176,3250021,1585.9349999809638,"",,,,,,"{""Q0"":""3""}"
survey-text,177,3251192,1166.4650000166148,"",,,,,,"{""Q0"":""4""}"
survey-text,178,3252287,1091.695000010077,"",,,,,,"{""Q0"":""4""}"
survey-text,179,3253191,900.1200000056997,"",,,,,,"{""Q0"":""4""}"
survey-text,180,3254104,908.8150000316091,"",,,,,,"{""Q0"":""3""}"
survey-text,181,3255062,954.4350000214763,"",,,,,,"{""Q0"":""2""}"
survey-text,182,3256038,971.3200000114739,"",,,,,,"{""Q0"":""4""}"
survey-text,183,3257946,1903.0849999981,"",,,,,,"{""Q0"":""4""}"
survey-text,184,3259410,1460.2700000395998,"",,,,,,"{""Q0"":""2""}"
survey-text,185,3260416,1001.2049999786541,"",,,,,,"{""Q0"":""3""}"
survey-text,186,3261302,882.0500000147149,"",,,,,,"{""Q0"":""4""}"
survey-text,187,3262471,1165.584999951534,"",,,,,,"{""Q0"":""6""}"
survey-text,188,3263444,968.0900000385009,"",,,,,,"{""Q0"":""4""}"
survey-text,189,3265766,2317.559999995865,"",,,,,,"{""Q0"":""4""}"
survey-text,190,3266808,1036.8149999994785,"",,,,,,"{""Q0"":""4""}"
survey-text,191,3267718,904.8299999558367,"",,,,,,"{""Q0"":""3""}"
survey-text,192,3268680,958.6099999723956,"",,,,,,"{""Q0"":""3""}"
survey-text,193,3269840,1155.0900000147521,"",,,,,,"{""Q0"":""6""}"
survey-text,194,3270933,1089.475000044331,"",,,,,,"{""Q0"":""3""}"
survey-text,195,3273197,2259.9100000225008,"",,,,,,"{""Q0"":""1""}"
survey-text,196,3275420,2218.624999979511,"",,,,,,"{""Q0"":""friend""}"
survey-text,197,3279414,3988.8900000369176,"",,,,,,"{""Q0"":""qortois""}"
survey-text,198,3281009,1590.6299999915063,"",,,,,,"{""Q0"":""banker""}"
survey-text,199,3282028,1014.1749999602325,"",,,,,,"{""Q0"":""partner""}"
survey-text,200,3284032,1999.9149999930523,"",,,,,,"{""Q0"":""marriage""}"
survey-text,201,3286275,2238.5600000270642,"",,,,,,"{""Q0"":""bank""}"
survey-text,202,3288076,1796.8300000065938,"",,,,,,"{""Q0"":""quarter""}"
survey-text,203,3290523,2443.044999963604,"",,,,,,"{""Q0"":""knife""}"
survey-text,204,3291874,1346.895000024233,"",,,,,,"{""Q0"":""cookbook""}"
survey-text,205,3294809,2930.1899999845773,"",,,,,,"{""Q0"":""guitar""}"
survey-text,206,3298748,3934.685000043828,"",,,,,,"{""Q0"":""instrument""}"
survey-text,207,3325668,26915.825000032783,"",,,,,,"{""Q0"":""seal""}"
survey-text,208,3336852,11179.015000001527,"",,,,,,"{""Q0"":""puppy""}"
survey-text,209,3353095,16237.910000025295,"",,,,,,"{""Q0"":""d""}"
html-keyboard-response,210,3353822,725.7099999696948,"<div style=""font-size:48px;"">Press any key to begin list 3 of 24 </div>",13,,,,,""
html-keyboard-response,211,3356333,null,"<div style=""font-size:60px;"">+</div>",null,,,,,""
html-keyboard-response,212,3356838,null,"SIRLOIN<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,213,3358344,null,"SIRLOIN",null,word,,, 'SIRLOIN',""
html-keyboard-response,214,3358852,null,"OUTDOORS<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,215,3360354,null,"OUTDOORS",null,word,,, 'OUTDOORS',""
html-keyboard-response,216,3360862,null,"FOREST<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,217,3362364,null,"FOREST",null,word,,, 'FOREST',""
html-keyboard-response,218,3362871,null,"EYELASH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,219,3364373,null,"EYELASH",null,word,,, 'EYELASH',""
html-keyboard-response,220,3364865,489.54000003868714,"NAPKIN<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,""
html-keyboard-response,221,3366368,null,"NAPKIN",null,word,,, 'NAPKIN',""
html-keyboard-response,222,3366873,null,"SNAKE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
html-keyboard-response,223,3368380,null,"SNAKE",null,word,,, 'SNAKE',""
html-keyboard-response,224,3368886,null,"CRACKER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,""
html-keyboard-response,225,3370389,null,"CRACKER",null,word,,, 'CRACKER',""
html-keyboard-response,226,3370896,null,"OINTMENT<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,""
