trial_type,trial_index,time_elapsed,rt,stimulus,key_press,test_part,targ_cond,correct_response,word,responses
html-keyboard-response,26,88860,null,"GRATEFUL",null,word,,,GRATEFUL,
html-keyboard-response,27,89362,null,"LOUD<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,28,90867,null,"LOUD",null,word,,,LOUD,
html-keyboard-response,29,90874,null,"SMART<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,T,SPACEBAR,,
html-keyboard-response,30,92376,null,"SMART",null,word,,,SMART,
html-keyboard-response,31,92382,null,"SMOOTH<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,T,SPACEBAR,,
html-keyboard-response,32,93889,null,"SMOOTH",null,word,,,SMOOTH,
html-keyboard-response,33,94393,null,"DISHONEST<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,34,95894,null,"DISHONEST",null,word,,,DISHONEST,
html-keyboard-response,35,95901,null,"WEALTHY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,T,SPACEBAR,,
html-keyboard-response,36,97403,null,"WEALTHY",null,word,,,WEALTHY,
html-keyboard-response,37,97908,null,"BEAUTIFUL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,38,99411,null,"BEAUTIFUL",null,word,,,BEAUTIFUL,
html-keyboard-response,39,99915,null,"DREARY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,40,101417,null,"DREARY",null,word,,,DREARY,
html-keyboard-response,41,101924,null,"PLAYFUL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,42,103426,null,"PLAYFUL",null,word,,,PLAYFUL,
survey-text,43,105960,2520.689999917522,"",,,,,,{"Q0":"4"}
survey-text,44,107766,1800.8399999234825,"",,,,,,{"Q0":"6"}
survey-text,45,109220,1448.6050000414252,"",,,,,,{"Q0":"4"}
survey-text,46,110876,1651.500000152737,"",,,,,,{"Q0":"2"}
survey-text,47,112582,1701.7000000923872,"",,,,,,{"Q0":"4"}
survey-text,48,113883,1296.8800000380725,"",,,,,,{"Q0":"3"}
survey-text,49,114939,1051.5100001357496,"",,,,,,{"Q0":"3"}
survey-text,50,115865,921.1099999956787,"",,,,,,{"Q0":"2"}
survey-text,51,117144,1275.2950000576675,"",,,,,,{"Q0":"1"}
survey-text,52,119028,1879.0299999527633,"",,,,,,{"Q0":"4"}
survey-text,53,120039,1006.0900000389665,"",,,,,,{"Q0":"2"}
survey-text,54,121416,1373.5149998683482,"",,,,,,{"Q0":"1"}
survey-text,55,123257,1836.159999947995,"",,,,,,{"Q0":"0"}
survey-text,56,124641,1378.8250000216067,"",,,,,,{"Q0":"1"}
survey-text,57,125853,1206.3200001139194,"",,,,,,{"Q0":"2"}
survey-text,58,126865,1006.034999853,"",,,,,,{"Q0":"4"}
survey-text,59,127796,926.075000083074,"",,,,,,{"Q0":"4"}
survey-text,60,130261,2457.660000072792,"",,,,,,{"Q0":"dishonest"}
survey-text,61,131399,1132.0599999744445,"",,,,,,{"Q0":"wealthy"}
survey-text,62,132037,632.8900000080466,"",,,,,,{"Q0":"happy"}
survey-text,63,132784,743.0000000167638,"",,,,,,{"Q0":"scary"}
survey-text,64,134318,1528.9799999445677,"",,,,,,{"Q0":"cold"}
survey-text,65,135982,1658.419999992475,"",,,,,,{"Q0":"happy"}
survey-text,66,149025,13037.23999997601,"",,,,,,{"Q0":"wealthy"}
survey-text,67,270247,121216.52500005439,"",,,,,,{"Q0":"happy"}
html-keyboard-response,68,278144,7895.204999949783,"<p>We will now begin the experiment!<p><p>Please try to remember all words from each list.<p><p>Press the spacebar whenever you see a red square.<p><p><p><p>Press the spacebar to begin.</p>",32,,,,,
html-keyboard-response,69,280294,1645.1399999205023,"<div style=""font-size:48px;"">Press any key to begin list 1 of 24 </div>",32,,,,,
html-keyboard-response,70,282802,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,71,283309,null,"NICKEL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,72,284813,null,"NICKEL",null,word,,, 'NICKEL',
html-keyboard-response,73,285320,null,"FIREPLACE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,74,286821,null,"FIREPLACE",null,word,,, 'FIREPLACE',
html-keyboard-response,75,287327,null,"ROCKET<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,76,288829,null,"ROCKET",null,word,,, 'ROCKET',
html-keyboard-response,77,289333,null,"MOTEL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,78,290838,null,"MOTEL",null,word,,, 'MOTEL',
html-keyboard-response,79,291345,null,"DUNGEON<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,80,292846,null,"DUNGEON",null,word,,, 'DUNGEON',
html-keyboard-response,81,293350,null,"ELK<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,82,294853,null,"ELK",null,word,,, 'ELK',
html-keyboard-response,83,295359,null,"GRIZZLY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,84,296861,null,"GRIZZLY",null,word,,, 'GRIZZLY',
html-keyboard-response,85,297365,null,"RADISH<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,86,298869,null,"RADISH",null,word,,, 'RADISH',
html-keyboard-response,87,299377,null,"MATCH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,88,300878,null,"MATCH",null,word,,, 'MATCH',
html-keyboard-response,89,301381,null,"FIREMAN<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,90,302885,null,"FIREMAN",null,word,,, 'FIREMAN',
html-keyboard-response,91,303386,null,"TRANSPLANT<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,92,304892,null,"TRANSPLANT",null,word,,, 'TRANSPLANT',
html-keyboard-response,93,305397,null,"GARBAGE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,94,306901,null,"GARBAGE",null,word,,, 'GARBAGE',
html-keyboard-response,95,307408,null,"FILM<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,96,308910,null,"FILM",null,word,,, 'FILM',
html-keyboard-response,97,309413,null,"DRIVEWAY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,98,310919,null,"DRIVEWAY",null,word,,, 'DRIVEWAY',
html-keyboard-response,99,311422,null,"FUNGUS<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,100,312926,null,"FUNGUS",null,word,,, 'FUNGUS',
html-keyboard-response,101,313430,null,"RAFT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,102,314934,null,"RAFT",null,word,,, 'RAFT',
html-keyboard-response,103,315392,456.6199998371303,"PORTRAIT<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,104,316897,null,"PORTRAIT",null,word,,, 'PORTRAIT',
html-keyboard-response,105,317399,null,"CATTLE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,106,318906,null,"CATTLE",null,word,,, 'CATTLE',
survey-text,107,320485,1573.2000002171844,"",,,,,,{"Q0":"2"}
survey-text,108,322453,1963.3649999741465,"",,,,,,{"Q0":"0"}
survey-text,109,323880,1422.5449999794364,"",,,,,,{"Q0":"2"}
survey-text,110,326150,2263.425000011921,"",,,,,,{"Q0":"1"}
survey-text,111,328343,2186.7800001055,"",,,,,,{"Q0":"5"}
survey-text,112,329247,899.3100000079721,"",,,,,,{"Q0":"3"}
survey-text,113,330486,1233.500000089407,"",,,,,,{"Q0":"2"}
survey-text,114,331439,947.6149999536574,"",,,,,,{"Q0":"4"}
survey-text,115,332400,956.0800001490861,"",,,,,,{"Q0":"4"}
survey-text,116,333169,763.8699999079108,"",,,,,,{"Q0":"2"}
survey-text,117,335587,2412.3549999203533,"",,,,,,{"Q0":"0"}
survey-text,118,337158,1564.3800001125783,"",,,,,,{"Q0":"2"}
survey-text,119,338053,890.1699997950345,"",,,,,,{"Q0":"4"}
survey-text,120,338852,793.8200000207871,"",,,,,,{"Q0":"2"}
survey-text,121,340124,1266.4699999149889,"",,,,,,{"Q0":"2"}
survey-text,122,341018,888.5200000368059,"",,,,,,{"Q0":"2"}
survey-text,123,342239,1215.6899999827147,"",,,,,,{"Q0":"1"}
survey-text,124,343139,893.9950000494719,"",,,,,,{"Q0":"4"}
survey-text,125,345243,2099.485000129789,"",,,,,,{"Q0":"driveway"}
survey-text,126,345953,704.3949998915195,"",,,,,,{"Q0":"fungus"}
survey-text,127,346312,354.53000012785196,"",,,,,,{"Q0":"rat"}
survey-text,128,347994,1677.9899999964982,"",,,,,,{"Q0":"fireman"}
survey-text,129,349994,1994.1150001250207,"",,,,,,{"Q0":"nickel"}
survey-text,130,351103,1103.6000000312924,"",,,,,,{"Q0":"fireplace"}
survey-text,131,391248,40139.75000008941,"",,,,,,{"Q0":"rat"}
survey-text,132,473643,82390.16499998979,"",,,,,,{"Q0":"rat"}
html-keyboard-response,133,478362,4717.380000045523,"<div style=""font-size:48px;"">Press any key to begin list 2 of 24 </div>",32,,,,,
html-keyboard-response,134,480870,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,135,481374,null,"CONVICT<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,136,482879,null,"CONVICT",null,word,,, 'CONVICT',
html-keyboard-response,137,483383,null,"OUTLAW<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,138,484888,null,"OUTLAW",null,word,,, 'OUTLAW',
html-keyboard-response,139,485395,null,"COUGAR<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,140,486897,null,"COUGAR",null,word,,, 'COUGAR',
html-keyboard-response,141,487404,null,"BOX<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,142,488907,null,"BOX",null,word,,, 'BOX',
html-keyboard-response,143,489414,null,"TRIBE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,144,490919,null,"TRIBE",null,word,,, 'TRIBE',
html-keyboard-response,145,491426,null,"GIRL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,146,492928,null,"GIRL",null,word,,, 'GIRL',
html-keyboard-response,147,493430,null,"SHERIFF<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,148,494933,null,"SHERIFF",null,word,,, 'SHERIFF',
html-keyboard-response,149,495439,null,"SENATE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,150,496943,null,"SENATE",null,word,,, 'SENATE',
html-keyboard-response,151,497449,null,"KEEPER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,152,498952,null,"KEEPER",null,word,,, 'KEEPER',
html-keyboard-response,153,499456,null,"DONOR<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,154,500961,null,"DONOR",null,word,,, 'DONOR',
html-keyboard-response,155,501464,null,"MASK<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,156,502966,null,"MASK",null,word,,, 'MASK',
html-keyboard-response,157,503473,null,"SCARF<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,158,504975,null,"SCARF",null,word,,, 'SCARF',
html-keyboard-response,159,505482,null,"CRADLE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,160,506984,null,"CRADLE",null,word,,, 'CRADLE',
html-keyboard-response,161,507487,null,"BRAKE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,162,508992,null,"BRAKE",null,word,,, 'BRAKE',
html-keyboard-response,163,509499,null,"FIST<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,164,511001,null,"FIST",null,word,,, 'FIST',
html-keyboard-response,165,511503,null,"HONEY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,166,513009,null,"HONEY",null,word,,, 'HONEY',
html-keyboard-response,167,513516,null,"HORNET<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,168,515020,null,"HORNET",null,word,,, 'HORNET',
html-keyboard-response,169,515525,null,"BADGE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,170,517029,null,"BADGE",null,word,,, 'BADGE',
survey-text,171,519934,2902.744999853894,"",,,,,,{"Q0":"0"}
survey-text,172,521131,1191.4500000420958,"",,,,,,{"Q0":"5"}
survey-text,173,523385,2248.7500000279397,"",,,,,,{"Q0":"1"}
survey-text,174,524349,957.8899999614805,"",,,,,,{"Q0":"3"}
survey-text,175,527793,3438.8100001960993,"",,,,,,{"Q0":"2"}
survey-text,176,528705,909.250000026077,"",,,,,,{"Q0":"2"}
survey-text,177,530057,1348.5649998765439,"",,,,,,{"Q0":"5"}
survey-text,178,531011,951.4649999327958,"",,,,,,{"Q0":"5"}
survey-text,179,532050,1034.5499999821186,"",,,,,,{"Q0":"4"}
survey-text,180,532828,773.9849998615682,"",,,,,,{"Q0":"2"}
survey-text,181,533863,1031.8999998271465,"",,,,,,{"Q0":"5"}
survey-text,182,535147,1280.3700000513345,"",,,,,,{"Q0":"1"}
survey-text,183,535879,727.6399999391288,"",,,,,,{"Q0":"2"}
survey-text,184,537019,1136.4649999886751,"",,,,,,{"Q0":"1"}
survey-text,185,538746,1723.1050000991672,"",,,,,,{"Q0":"0"}
survey-text,186,539798,1046.474999981001,"",,,,,,{"Q0":"1"}
survey-text,187,540750,946.7900001909584,"",,,,,,{"Q0":"2"}
survey-text,188,542871,2115.68499985151,"",,,,,,{"Q0":"2"}
survey-text,189,544720,1842.2350001055747,"",,,,,,{"Q0":"hornet"}
survey-text,190,546504,1778.4349999856204,"",,,,,,{"Q0":"sheriff"}
survey-text,191,547156,646.6200000140816,"",,,,,,{"Q0":"senate"}
survey-text,192,549415,2253.184999804944,"",,,,,,{"Q0":"cougar"}
survey-text,193,551055,1634.319999953732,"",,,,,,{"Q0":"box"}
survey-text,194,560405,9344.10999994725,"",,,,,,{"Q0":"honey"}
survey-text,195,561042,630.3749999497086,"",,,,,,{"Q0":"hornet"}
survey-text,196,653543,92496.31000007503,"",,,,,,{"Q0":"box"}
html-keyboard-response,197,658719,5173.845000099391,"<div style=""font-size:48px;"">Press any key to begin list 3 of 24 </div>",32,,,,,
html-keyboard-response,198,661227,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,199,661734,null,"JUNGLE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,200,663236,null,"JUNGLE",null,word,,, 'JUNGLE',
html-keyboard-response,201,663620,381.7800001706928,"PRIMATE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,202,665127,null,"PRIMATE",null,word,,, 'PRIMATE',
html-keyboard-response,203,665634,null,"CLIMBER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,204,667138,null,"CLIMBER",null,word,,, 'CLIMBER',
html-keyboard-response,205,667642,null,"SUMMIT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,206,669149,null,"SUMMIT",null,word,,, 'SUMMIT',
html-keyboard-response,207,669655,null,"FLESH<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,208,671158,null,"FLESH",null,word,,, 'FLESH',
html-keyboard-response,209,671663,null,"QUAIL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,210,673170,null,"QUAIL",null,word,,, 'QUAIL',
html-keyboard-response,211,673626,454.57500009797513,"STRING<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,212,675134,null,"STRING",null,word,,, 'STRING',
html-keyboard-response,213,675635,null,"POSTAGE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,214,677142,null,"POSTAGE",null,word,,, 'POSTAGE',
html-keyboard-response,215,677520,376.05999992229044,"ARTIST<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,216,679025,null,"ARTIST",null,word,,, 'ARTIST',
html-keyboard-response,217,679477,450.59499982744455,"SHOULDER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,218,680979,null,"SHOULDER",null,word,,, 'SHOULDER',
html-keyboard-response,219,681484,null,"GARAGE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,220,682991,null,"GARAGE",null,word,,, 'GARAGE',
html-keyboard-response,221,683498,null,"PUPPY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,222,685006,null,"PUPPY",null,word,,, 'PUPPY',
html-keyboard-response,223,685418,410.9550002031028,"MONEY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,224,686921,null,"MONEY",null,word,,, 'MONEY',
html-keyboard-response,225,687423,null,"DRILL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,226,688925,null,"DRILL",null,word,,, 'DRILL',
html-keyboard-response,227,689427,null,"BLUEPRINT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,228,690929,null,"BLUEPRINT",null,word,,, 'BLUEPRINT',
html-keyboard-response,229,691435,null,"COURSE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,230,692941,null,"COURSE",null,word,,, 'COURSE',
